placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURrdmRxUF9RRRABGhYybmExeGNUN3FsZUdPbWpTMzhtNFBB,,Hace 8 meses,2020-03-23 12:34:33.105280,5.0,Ricardo Romero Rodriguez,4,0,https://www.google.com/maps/contrib/117712630223810435773?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURrOWZ5bUpREAEaFjVFYUxXZDhLN1V3bnFQQXByY1dRbEE,,Hace 8 meses,2020-03-23 12:34:39.626972,4.0,Miguel Mara,0,0,https://www.google.com/maps/contrib/108481457933982103728?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURrdm9PN1FnEAEaFks4blotOVBmZUZRZmZ3LXU1Q3d0ZXc,,Hace 8 meses,2020-03-23 12:34:39.627969,5.0,Ana Isabel Solís,0,0,https://www.google.com/maps/contrib/115346932220487992962?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURreFAtbGZnEAEaFlIxWnFBT3VQcXhCTVY3SkdTdjd1cWc,,Hace 8 meses,2020-03-23 12:34:39.627969,5.0,Angel Bolaños Vázquez,0,0,https://www.google.com/maps/contrib/108631225679054873689?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURrNklMb1FnEAEaFjJZekV6REg5aFZqczBtcVFOeG90U3c,,Hace 8 meses,2020-03-23 12:34:39.628967,4.0,Maria Gómez fuentes,0,0,https://www.google.com/maps/contrib/111313904243393992884?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURFazRpMThRRRABGhZPSzN6Sl9rUjlPN19ENWU1MUQwaVFR,,Hace 9 meses,2020-03-23 12:34:39.629964,4.0,José Manuel Ferrera Boza,0,0,https://www.google.com/maps/contrib/113696882475279363514?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNFdTV6MlRBEAEaFm1OUmdOVFBMLXRkQVptT2ZpN1pWLUE,Bueno pa porros,Hace 9 meses,2020-03-23 12:34:39.630961,4.0,Yagojohan Dos Santos RogeBerg,5,0,https://www.google.com/maps/contrib/114929201157738244733?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUQ0eGIydXVRRRABGhYyYUtYb3ZnZ3psbENpaWZsMF9hVUFn,,Hace 9 meses,2020-03-23 12:34:39.631959,3.0,Tenan Pérez,0,0,https://www.google.com/maps/contrib/106581522872850499946?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUM0NDc2OTBRRRABGhZOWnoyQ3BBa2JiOU5IcHd1YzRKM0h3,,Hace 9 meses,2020-03-23 12:34:39.631959,4.0,Fatima ZB,0,0,https://www.google.com/maps/contrib/106771015075265338782?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUM0OGFpRjRnRRABGhYwX0p6YVpQT1VMQk1mUHBPRDN6dXpR,En recuerdo a la defensa de Badajoz,Hace 9 meses,2020-03-23 12:34:39.633958,4.0,Juan Maynar Mariño,230,0,https://www.google.com/maps/contrib/112174740776520753543?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUM0aE9xTzBRRRABGhZVdXRRTDR5ZlRMQldSV3dmaDAwMnF3,,Hace 9 meses,2020-03-23 12:34:39.634951,3.0,Ismael Exposito,0,0,https://www.google.com/maps/contrib/101965654388170779892?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;"ChdDSUhNMG9nS0VJQ0FnSUM0dUlyVDBBRRABGhZVcjFLZG8ycWxIZ1VQV0RRNzVFSklR,""Solía estar recto, ahora que está viejo se curva."",Hace 9 meses,2020-03-23 12:34:46.196564,5.0,Marcos Santos Garcia,0,0,https://www.google.com/maps/contrib/108523992713967973920?hl=es-ES"
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUM0cUxHQld3EAEaFjRJTnkxMUwyeVc4aHo1ZXl2U3NZTFE,,Hace 9 meses,2020-03-23 12:34:46.197562,4.0,Jose Antonio Amador Cayero,0,0,https://www.google.com/maps/contrib/101963449807870947251?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUM0b05YMk9REAEaFloySnc0eVJrb1N6YUlYTzdESk5PU0E,,Hace 9 meses,2020-03-23 12:34:46.198559,5.0,Ángel Polo,0,0,https://www.google.com/maps/contrib/107287136289221458019?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZNThUSWVREAEaFmp3Ni11REFmb1pEWU1mVElRNkFTZ3c,,Hace 9 meses,2020-03-23 12:34:46.200565,4.0,Susana Rubio Díaz,5,0,https://www.google.com/maps/contrib/113768969233623834149?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZM2NXUlVnEAEaFnI0SGtTYVViV0pKRzFvaGxzUTZSMHc,,Hace 10 meses,2020-03-23 12:34:46.201551,5.0,Juan Sánchez,0,0,https://www.google.com/maps/contrib/115860883674603711026?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;"ChZDSUhNMG9nS0VJQ0FnSURZbGZDc1dREAEaFlFNYmN4Zk5oMmRKOS0zN2tSVEtTdnc,""Excelente lugar, el mejor para su exposición."",Hace 10 meses,2020-03-23 12:34:46.201551,5.0,Angela Garcia-Galan del Rio Garcia,0,0,https://www.google.com/maps/contrib/105148528187564558280?hl=es-ES"
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURZam9PT2lnRRABGhZzUDF5bjNMUFU5d1QyOVl1dlllY0xn,,Hace 10 meses,2020-03-23 12:34:46.202548,4.0,Elisabete Oliveira,0,0,https://www.google.com/maps/contrib/109675191446484371471?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZNW9yZFZ3EAEaFnpXcDYwRkppcnlRZkZpWUFteHF5Umc,,Hace 10 meses,2020-03-23 12:34:46.203546,1.0,Iker Barragan Ramon,0,0,https://www.google.com/maps/contrib/115548261354676859830?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURZeHMtdHVnRRABGhZyUGZETWhPaWJ2N1JjanRhQnV0aVBR,,Hace 10 meses,2020-03-23 12:34:46.204543,4.0,Sigfriedt luis paz,0,0,https://www.google.com/maps/contrib/109822021572166944870?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURZX09LOTdnRRABGhZzNUI0S2ZTczUxOVNTOXB1T0hnOFhn,,Hace 10 meses,2020-03-23 12:34:46.205540,5.0,Lucia Rolin,0,0,https://www.google.com/maps/contrib/116110257077898435963?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURZbUlqQ3BRRRABGhYzQkJWQ2RjTTdkQ2wwQXZJRk1OZmhR,,Hace 10 meses,2020-03-23 12:34:52.890924,5.0,Tomás Pineda Rodríguez,0,0,https://www.google.com/maps/contrib/106010149425377843140?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURZckxHM3FnRRABGhZVNDVJQmNJMVBiWEw3ZE96b2pkZU9R,Me ha parecido muy bonita y le da un toque de grandiosidad a la Avenida de Huelva,Hace 10 meses,2020-03-23 12:34:52.891924,5.0,Ale Aza,0,0,https://www.google.com/maps/contrib/108009167217068686283?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZcE91Q0lBEAEaFkpFemZiNTFsQkt4bGRrd2l4NGNHV1E,,Hace 10 meses,2020-03-23 12:34:52.892919,5.0,María,0,0,https://www.google.com/maps/contrib/106976809904306991504?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZLU1mVFNREAEaFk9MbmtMZEE3NWpXTF9iUUxyY0x0Q0E,,Hace 10 meses,2020-03-23 12:34:52.893915,4.0,Maria Teresa Teodoro,0,0,https://www.google.com/maps/contrib/103349552468514073862?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURZc1BuaVZREAEaFmowd2FQbDh0cmdQd2xxX3BGQThHb3c,,Hace 10 meses,2020-03-23 12:34:52.893915,5.0,Adolfo Larios,0,0,https://www.google.com/maps/contrib/100319338915120570054?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNZNTRfTUlBEAEaFk1zT0lDYTZ6RE84T2JEX0l2NEJHblE,,Hace 11 meses,2020-03-23 12:34:52.894911,4.0,Macarena Alba,0,0,https://www.google.com/maps/contrib/116249200152963017588?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;"ChdDSUhNMG9nS0VJQ0FnSUNZdzdQTTF3RRABGhZFNjRkdWFHd25qejVWbDVDb3loaW1R,""Monumento homenaje al general Menacho defensor de la ciudad de Badajoz ante los franceses, situado en una plazoleta en alto que en su interior e integrado con los restos de la antigua muralla alberga un parking con buena capacidad y acceso , muy utilizado al encontrarse justo a la entrada de la zona comercial abierta """"calle Menacho"""""",Hace 11 meses,2020-03-23 12:34:52.895911,4.0,Emilio P.M.,0,0,https://www.google.com/maps/contrib/110264983521521728865?hl=es-ES"
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNZdWJMM2p3RRABGhZpaFh0cWJZWV9peW16OEJOUEJfbFBn,,Hace 11 meses,2020-03-23 12:34:52.896912,4.0,Raftax 88,12,0,https://www.google.com/maps/contrib/103430819082067187742?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNZbWJmOUtBEAEaFnR4M3VmejUzb3dRR3ZwNjE4UHg3OWc,Lugar histórico de la ciudad. Bien cuidado.,Hace 11 meses,2020-03-23 12:34:52.897887,4.0,José Rodríguez,0,0,https://www.google.com/maps/contrib/110297205533597213727?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNZcXBiSkN3EAEaFmtTVm1UNXFlQ0MtWFpLWjZxanpOQUE,,Hace 11 meses,2020-03-23 12:34:52.899877,5.0,Pepe Garcia,0,0,https://www.google.com/maps/contrib/106916622540031737338?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNZeE9qREVnEAEaFjR0QTFzd2lyYW04Ykhsd3B3ZDl4bWc,,Hace 11 meses,2020-03-23 12:34:59.502188,3.0,alex ortiz,1,0,https://www.google.com/maps/contrib/112433148863864665810?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNZcUttajBnRRABGhYtTzY1QTZFaUZ4Yml0V2tUQ2ZFU3F3,,Hace 11 meses,2020-03-23 12:34:59.503186,4.0,Paco Sanchez,0,0,https://www.google.com/maps/contrib/100304187413465823671?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNZa0lESTBnRRABGhY5azB1TGx3R0xIaE5COXBwZVVwVEh3,,Hace 11 meses,2020-03-23 12:34:59.504183,5.0,Trung Lý Hữu,0,0,https://www.google.com/maps/contrib/105232889363361660022?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURvMzVHUzFBRRABGhZ4bHZPSmVYM0l5Rk5WcEl0OVZWSVRR,,Hace 11 meses,2020-03-23 12:34:59.505180,5.0,carmen br,0,0,https://www.google.com/maps/contrib/113850874253421260930?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;"ChZDSUhNMG9nS0VJQ0FnSURvMy1qYVd3EAEaFngwMS05UkZiaHhlcWdGSGFkX0ZvaXc,""Bien, las pintadas alrededor lo afean"",Hace 11 meses,2020-03-23 12:34:59.506178,4.0,Luis Morales Matas,0,0,https://www.google.com/maps/contrib/103643346686191350949?hl=es-ES"
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURvMjd1bmd3RRABGhZFeVZKZUZTdTdFSWJKVW1NeERhYy13,,Hace un año,2020-03-23 12:34:59.507175,5.0,Samu Fort,3,0,https://www.google.com/maps/contrib/114587215778976812113?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURva18tRlp3EAEaFmZJN1huQkdJZk52Y2RZcEN3NWVxenc,,Hace un año,2020-03-23 12:34:59.508172,5.0,Marian A,0,0,https://www.google.com/maps/contrib/115707689493725613901?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURvN3FELUlBEAEaFlJscl9DNUE3MDhQRXVsdnczSnlDb3c,,Hace un año,2020-03-23 12:34:59.509170,5.0,Sergio ssh,0,0,https://www.google.com/maps/contrib/104657996138209731022?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURveEtTY0NBEAEaFk1JWllYQk9mWTZUaVhUM0ZYLVNoUUE,,Hace un año,2020-03-23 12:34:59.509170,3.0,Javier Sánchez,0,0,https://www.google.com/maps/contrib/107180941465269282928?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURvaU8zdXNRRRABGhY0Rk5qMzMzNnJ1ZlIwNzlmcElKeWJR,,Hace un año,2020-03-23 12:34:59.510167,5.0,Antonio Rios Contreras,0,0,https://www.google.com/maps/contrib/117692278700981866349?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvdTdmRlB3EAEaFmxOUEpndFgwYm9YMXdrSVQ5dWJNYVE,,Hace un año,2020-03-23 12:35:06.213838,3.0,Javier Dominguez,3,0,https://www.google.com/maps/contrib/114315173756955552343?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvdS1HUjhnRRABGhZmR3VIZmlEbHFxeGM3U0h4VHVlYlFB,,Hace un año,2020-03-23 12:35:06.214835,5.0,Julio Rubio Sanz,0,0,https://www.google.com/maps/contrib/100939080298908296290?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvaWZhZlZREAEaFjdPNmQ3U2hVS3FyV0FycWEzbDZ3S0E,,Hace un año,2020-03-23 12:35:06.215833,4.0,Aníbal Barca,0,0,https://www.google.com/maps/contrib/105443007759678305142?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvOGN5WUZBEAEaFjJ6S1BVbWpJUXEzVk1GdmFzMHQzZXc,,Hace un año,2020-03-23 12:35:06.216829,3.0,Marisol DE LUIS PACIFICO,7,0,https://www.google.com/maps/contrib/107416796617140473100?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvNGVyX1l3EAEaFnpGSWtJU2RXUXZpQnE4LUdVS0pBWXc,Buena conservación de un castillo histórico.,Hace un año,2020-03-23 12:35:06.217827,3.0,Francisco Romero Gálvez,0,0,https://www.google.com/maps/contrib/102862391520109344328?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvd2NTQ0V3EAEaFmJrY01HQkhMeDJIUEE4NGMyQVpGZ0E,,Hace un año,2020-03-23 12:35:06.217827,5.0,Damanre Official,0,0,https://www.google.com/maps/contrib/109403488010197792130?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNRcnB6QW53RRABGhYtSk1UbG9aeHg1QjczZEVaVEtuX2tR,,Hace un año,2020-03-23 12:35:06.218824,5.0,Roberto Gm,0,0,https://www.google.com/maps/contrib/112521051013640033903?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvdnN2RzNBRRABGhZDcjgyb3VCSGRQLWZsZFVlREFZenZB,,Hace un año,2020-03-23 12:35:06.219822,5.0,Felix cabezas,0,0,https://www.google.com/maps/contrib/113780105370127496003?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJeTdLTlVREAEaFmgyUFY0dE4tdGFpZ0VkNnpMS2lMUHc,,Hace un año,2020-03-23 12:35:06.220819,3.0,Oscar Retortillo Caceres,0,0,https://www.google.com/maps/contrib/109677800568795859694?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSUNvNXB2YUpREAEaFjFRSHdKaTZkbTQ1MjVWaTMyZ0lIUmc,,Hace un año,2020-03-23 12:35:06.221816,4.0,Piluca Juan,0,0,https://www.google.com/maps/contrib/117104218620023556352?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvcXBxNXZRRRABGhZ1VURVYWtreEpfZERpZ3ZidTE3aVJB,,Hace un año,2020-03-23 12:35:12.931974,5.0,gaudencio ferreres sole,0,0,https://www.google.com/maps/contrib/107621742318024983994?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvblA2djRBRRABGhZPanBZSnB1MVd1ZTUtUXpUWU1qTkhn,,Hace un año,2020-03-23 12:35:12.932971,5.0,Yanina Morales,0,0,https://www.google.com/maps/contrib/109580204927390934182?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvcUtpOXF3RRABGhZpMVZkM1lHd3NiSmtWRXNOTEpQTnlB,,Hace un año,2020-03-23 12:35:12.933968,5.0,Manuel Broncano Martinez,0,0,https://www.google.com/maps/contrib/104147759898289030693?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvc09DTDBBRRABGhZUZkxaRHdqMjhETTFHTW5ZZl9xeG53,,Hace un año,2020-03-23 12:35:12.934966,5.0,Borja Duarte Gonzalez,0,0,https://www.google.com/maps/contrib/114675530267062017539?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvNE1lZV9nRRABGhYybzJsUDFUaElzc21wbzhkZkI0ODNR,Lugar histórico importante en la Guerra de la Independencia,Hace un año,2020-03-23 12:35:12.936960,5.0,Maria Dolores García Díaz,0,0,https://www.google.com/maps/contrib/116502317200409291032?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJN19XNlpREAEaFmF5b2pQSi0tX2JsZ2g4OUFBcVZCdFE,El problema de Badajoz son sus gobernantes  La ciudad es preciosa,Hace un año,2020-03-23 12:35:12.937957,5.0,Antonio Sanz,32,0,https://www.google.com/maps/contrib/112570936372735446836?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJaC1YUzZnRRABGhYwTUFHYWhyM21Db0FORXFCalZTXzVR,,Hace un año,2020-03-23 12:35:12.938955,4.0,juan diego gonzalez,1,0,https://www.google.com/maps/contrib/116043193491468656707?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJNjdDMHZnRRABGhZHMnRwekp3UFpMSkZtaGJQN2k1bzF3,,Hace un año,2020-03-23 12:35:12.939952,5.0,Espi dos,0,0,https://www.google.com/maps/contrib/106417255210665757663?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJMWR5UU5REAEaFmpZRDFENzM3X2pfZFdwbmVZNmlsQWc,,Hace un año,2020-03-23 12:35:12.940949,5.0,Mary Gonzalez Trenado,16,0,https://www.google.com/maps/contrib/110365194594691256600?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJMWV6cG5nRRABGhZ6TmZsQk1pY256SDV2b29yQWZyeGxR,,Hace un año,2020-03-23 12:35:12.941947,3.0,Angel P. E.,0,0,https://www.google.com/maps/contrib/114863424329385877878?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJaGFtYnVBRRABGhZLeXBqcmNUTndjcGU2TGhjXzY2Uk9R,Limpio y amplio pero de noche muy solitario y poco transito,Hace un año,2020-03-23 12:35:19.651613,3.0,Sito pon's,0,0,https://www.google.com/maps/contrib/100043732600032284894?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJbVlXNWVREAEaFmVpd2hTWk1sa2pGMkQ2d0d4bjUyVkE,,Hace un año,2020-03-23 12:35:19.652611,3.0,Jose María Crespo González,0,0,https://www.google.com/maps/contrib/102519629985300519390?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJeWEtQlhnEAEaFmtHRTJGY2FFZnJobVlGR0hzd1hSalE,,Hace un año,2020-03-23 12:35:19.652611,1.0,Mariangeles Cayero,2,0,https://www.google.com/maps/contrib/101615349374729704179?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJX3RqM0p3EAEaFkZpMUhDODgxWjE2QkVTV09MZUMtZ1E,,Hace un año,2020-03-23 12:35:19.653608,5.0,Yolanda Pascual Vicente,0,0,https://www.google.com/maps/contrib/106939760488923526126?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJbnNEU0pBEAEaFi1vbXN0c2VmdU5uZ0o0WlJjejAwNkE,,Hace un año,2020-03-23 12:35:19.654605,5.0,Chico Conde gomez,0,0,https://www.google.com/maps/contrib/113296721006153741536?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJenRyeDBBRRABGhY0SC1XR2NIUDNTNldnZ3ROenl4MVFR,,Hace un año,2020-03-23 12:35:19.655603,4.0,Vladimira Empaladora,0,0,https://www.google.com/maps/contrib/111770781550613079661?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJanVYV0lBEAEaFlplX1dfWEx5NmJ2eEhBdXNVRDhLS3c,,Hace un año,2020-03-23 12:35:19.656600,4.0,DjgarsiPro,0,0,https://www.google.com/maps/contrib/106214747027171372757?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSUNvdVlXMDR3RRABGhZ6Y0RfRWdlazNLcTRMWlNXOXpjVlFB,,Hace un año,2020-03-23 12:35:19.657597,5.0,Luis Cordobez Sánchez,3,0,https://www.google.com/maps/contrib/109012143832909339599?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJaXUyc3BRRRABGhY0OVUzMjI3OWNwOS1fTktrNDZhNHhR,,Hace un año,2020-03-23 12:35:19.657597,1.0,kimakoru@gmail.com Gigantes,7,0,https://www.google.com/maps/contrib/107718282181460645253?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChdDSUhNMG9nS0VJQ0FnSURJOHI3M3ZRRRABGhZyUU0wdlBLWXRDNHAyY2tKaXN3bjdR,,Hace un año,2020-03-23 12:35:19.658595,5.0,Enrique Guerra Carmona,0,0,https://www.google.com/maps/contrib/114537565232160270940?hl=es-ES
Obelisco a la Memoria del General Menacho,ChIJMZcdjTrkFg0RzclrYplCHq8;ChZDSUhNMG9nS0VJQ0FnSURJd3FISEdnEAEaFlpDQjhMek8tMWd1V055Zl9QRE1jNlE,,Hace un año,2020-03-23 12:35:26.675255,4.0,Joaquín García,0,0,https://www.google.com/maps/contrib/107095335835347315648?hl=es-ES
