placename,place_id;id_review,caption,timestamp,rati,rating,username,n_photo_user,url_user
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChdDSUhNMG9nS0VJQ0FnSUNNdTlfRDhBRRABGhZfSGthTF9nczdYTGstYUlLdWFFVExn,Lo mejor el aparcamiento,Hace 3 meses,2020-03-23 12:11:19.764074,4.0,Tato Banito,0,0,https://www.google.com/maps/contrib/105497791557746959055?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChZDSUhNMG9nS0VJQ0FnSUNNMlpxTWR3EAEaFjZ2NkU0YVhzRDJEbVpkOGkxS2pGelE,(Traducido por Google) con  (Original) bi,Hace 3 meses,2020-03-23 12:11:19.764074,5.0,eduardo garvia,9,0,https://www.google.com/maps/contrib/106974656109915922076?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChdDSUhNMG9nS0VJQ0FnSUMwNzVpQzRRRRABGhZ2aWw2b25FMjRsNk5yWVVjOFFfNWNR,,Hace 5 meses,2020-03-23 12:11:19.765071,5.0,Carlos santos,0,0,https://www.google.com/maps/contrib/111294976891495495789?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChdDSUhNMG9nS0VJQ0FnSUMwOWMyUWx3RRABGhZFTWtlckFjbUFuMlprb01mN3NXcXdn,,Hace 5 meses,2020-03-23 12:11:19.766068,4.0,Trini Perez,1,0,https://www.google.com/maps/contrib/112732597886524553886?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChZDSUhNMG9nS0VJQ0FnSUMwdnN2dWFnEAEaFlBKamZfTl96LUU2VUNuWHFfRTNORFE,,Hace 5 meses,2020-03-23 12:11:19.767065,4.0,Rafael Fernandez Gonzalez,0,0,https://www.google.com/maps/contrib/103259788302087471190?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;"ChZDSUhNMG9nS0VJQ0FnSUMwbnJ1clF3EAEaFnc3cWRTUEVDYU5xQzF3ZjRKNklpTVE,""De lo mejor en Badajoz para ver y pasear, especialmente si puedes verlo de noche"",Hace 5 meses,2020-03-23 12:11:19.768063,5.0,Sergio Barrantes,0,0,https://www.google.com/maps/contrib/111568959481419523855?hl=es-ES"
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChdDSUhNMG9nS0VJQ0FnSUMwcE9tXzNnRRABGhZRaUk5Ql9VTlhjeFdxOVg0MUpYY21n,Uno de los rincones más agradables de la muralla con un ajardinamiento exquisitamente cuidado.,Hace 6 meses,2020-03-23 12:11:19.769060,5.0,Emilio Fernández,0,0,https://www.google.com/maps/contrib/110542052513126755069?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChdDSUhNMG9nS0VJQ0FnSURVOTREUW1BRRABGhZCdU9mNGNWNV81ZTR1NTZiaERiSzJn,,Hace 6 meses,2020-03-23 12:11:19.769060,2.0,antonia gonzalez,1,0,https://www.google.com/maps/contrib/102187392006078007815?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChZDSUhNMG9nS0VJQ0FnSURVamVXMVB3EAEaFk5JLWtLcWYxbjlldWY2c29mNlpLYXc,,Hace 6 meses,2020-03-23 12:11:19.770057,5.0,Marta Afonso,0,0,https://www.google.com/maps/contrib/116738115465727860419?hl=es-ES
Jardines De La Galera,ChIJ7Vc1VDTkFg0RVNoLrvSkNQw;ChZDSUhNMG9nS0VJQ0FnSURVbGZuaGRnEAEaFlF2LWpmdXRacTFuNmMzc2dlcmdBeUE,(Traducido por Google) Jardines muy bonitos  (Original) Jardins muito bonitos,Hace 6 meses,2020-03-23 12:11:19.771055,5.0,Jose Antonio Ventura da Silva,0,0,https://www.google.com/maps/contrib/112036208262919802791?hl=es-ES
